title,company,location,work_type,level,compensation,link
AI Automation Engineer,Lookout,USA,Remote,Mid level,130K-160K Annually,https://www.builtinla.com/job/ai-automation-engineer/8327479
Full Stack Engineer (AI),Chaos Labs,United States,Remote,Senior level,160K-210K Annually,https://www.builtinla.com/job/full-stack-engineer-ai/7140475
"Senior Software Engineer, AI Compute",Airbnb,USA,Remote,Senior level,191K-225K Annually,https://www.builtinla.com/job/senior-software-engineer-ai-compute/8320663
Senior AI/ML Engineer,Natera,US,Remote,Senior level,126K-157K Annually,https://www.builtinla.com/job/senior-ai-ml-engineer/8093646
Senior Software Engineer (TypeScript) - AI/ML,ClickHouse,United States,Remote,Senior level,131K-185K Annually,https://www.builtinla.com/job/full-stack-software-engineer-ai-ml/7599014
Senior Backend Application Engineer - AI,Manifest,US,Remote,Senior level,,https://www.builtinla.com/job/senior-backend-application-engineer-ai/7422988
AI/ML Ops Engineer,Foundation EGI,USA,Remote,Senior level,,https://www.builtinla.com/job/ai-ml-ops-engineer/6972582
Staff AI Systems Engineer,Flock Safety,USA,Remote,Senior level,200K-225K Annually,https://www.builtinla.com/job/senior-ai-systems-engineer/7669524
Solutions Engineer (AI/ML),Buzz Solutions,US,Remote,Senior level,,https://www.builtinla.com/job/solutions-engineer-ai-ml/7418099
"Lead Data Engineer, AI Data Platform",Imagen Technologies,United States,Remote,Senior level,170K-190K Annually,https://www.builtinla.com/job/lead-data-engineer-ai-data-platform/7407825
Staff AI Solutions Engineer,Built Technologies,USA,Remote,Senior level,150K-205K Annually,https://www.builtinla.com/job/sr-ai-solutions-engineer/7428353
Staff AI Infrastructure Engineer,SentinelOne,United States,Remote,Senior level,170K-235K Annually,https://www.builtinla.com/job/staff-ai-infrastructure-engineer/6783598
"Senior Azure Cloud, Security & AI Operations Engineer",AI Technology Partners,United States,Remote,Senior level,,https://www.builtinla.com/job/senior-azure-cloud-security-ai-operations-engineer/8316490
AI Solutions Engineer,"Kasa Living, Inc.",USA,Remote,Mid level,100K-115K Annually,https://www.builtinla.com/job/process-automation-specialist-ai-focus/6578832
Junior AI/ML Engineer,TensorOps,USA,Remote,Junior,30K-35K Annually,https://www.builtinla.com/job/junior-ai-ml-engineer/8314487
Senior Software Engineer – Internal AI Tools Lead,Voyager Technologies,3 Locations,In-Office,Senior level,150K-230K Annually,https://www.builtinla.com/job/senior-software-engineer-internal-ai-tools-lead/8058090
Software Engineer – Full Stack - Internal AI Tools Team,Voyager Technologies,3 Locations,In-Office,Mid level,120K-180K Annually,https://www.builtinla.com/job/software-engineer-full-stack-agentic-computational-engineering-ace-platform/8058093
Simulation Engineer / AI Physicist (ACE),Voyager Technologies,3 Locations,In-Office,Junior,120K-180K Annually,https://www.builtinla.com/job/ai-software-engineer-agents-ace/8058087
Senior Software Engineer - (Python+React / for AI Program),Abstra,United States,Remote,Senior level,,https://www.builtinla.com/job/senior-software-engineer-python-react-ai-program/8305902
"Senior Software Engineer, Elixir (AI)",PDQ,United States,Remote,Senior level,,https://www.builtinla.com/job/senior-software-engineer-elixir/8305457
Staff Machine Learning Engineer - AI Tech Lead,Sumo Logic,United States,Remote,Senior level,221K-260K Annually,https://www.builtinla.com/job/staff-machine-learning-engineer-ai-tech-lead/8304529
Senior Front-End Engineer (AI Integrated Workflows and SDKs),Sirona Medical,USA,Remote,Senior level,175K-200K Annually,https://www.builtinla.com/job/senior-front-end-engineer-ai-integrated-workflows-and-sdks/8300502
AI Application Engineer,Recall Labs,USA,Remote,Senior level,,https://www.builtinla.com/job/ai-application-engineer/7394194
"Senior Full Stack Engineer (Python+TS, AI Project)",South Geeks,USA,Remote,Senior level,,https://www.builtinla.com/job/senior-full-stack-engineer-python-ts-ai-project/7902150
Senior Software Engineer - Agentic AI Deployment Services,Resilinc,United States,Remote,Senior level,130K-175K Annually,https://www.builtinla.com/job/senior-software-engineer-agentic-ai-implementation-deployment-services/7120343
"Full Stack Engineer, Agentic AI",Lazer Technologies,2 Locations,Remote,Mid level,,https://www.builtinla.com/job/full-stack-engineer-agentic-ai/6238063
Staff Software Engineer - AI,Storable,United States,Remote,Senior level,,https://www.builtinla.com/job/staff-software-engineer-ai/7898950
"Staff Software Engineer, AI/ML Focus",Cambiar Education,"California, USA",Remote,Senior level,140K-170K Annually,https://www.builtinla.com/job/staff-software-engineer-ai-ml-focus/7902495
Technical Support Engineer – AI Cybersecurity Platform,Abnormal Security,USA,Remote,Mid level,24-28 Annually,https://www.builtinla.com/job/technical-support-engineer-ai-cybersecurity-platform/7902028
Sr. AI/ML Engineer III (6273),MetroStar,USA,Remote,Senior level,179K-189K Annually,https://www.builtinla.com/job/sr-ai-ml-engineer-iii-6273/8088200
"Full-Stack Engineer (Node.js, React, AI/LLM)",Censia,USA,Remote,Mid level,,https://www.builtinla.com/job/full-stack-engineer-node-js-react-ai-llm/6219915
"Senior AI Product Engineer, Backend",Arize AI,United States,Remote,Senior level,125K-225K Annually,https://www.builtinla.com/job/senior-ai-product-engineer-backend/3675427
"AI Product Engineer, New Grad",Arize AI,United States,Remote,Entry level,100K-135K Annually,https://www.builtinla.com/job/ai-product-engineer-new-grad/3675426
"Senior AI Product Engineer, Fullstack",Arize AI,United States,Remote,Senior level,125K-225K Annually,https://www.builtinla.com/job/senior-ai-product-engineer-fullstack/3675428
Data Engineer (AI Enablement),Octagon,United States of America,,Mid level,90K-100K Annually,https://www.builtinla.com/job/data-engineer-ai-enablement/7646246
AI Software Engineer (Internal Engineering) (Remote),KnowBe4,USA,Remote,Mid level,105K-120K Annually,https://www.builtinla.com/job/ai-software-engineer-internal-engineering-remote/6568532
Intelligent Workplace Engineer – Employee Productivity AI,GlobalFoundries,9 Locations,In-Office or Remote,Senior level,93K-184K Annually,https://www.builtinla.com/job/intelligent-workplace-engineer-employee-productivity-ai/7522802
"Lead Software Engineer, AI Planning",Divergent,"Torrance, CA, USA",In-Office,Mid level,156K-214K Annually,https://www.builtinla.com/job/lead-software-engineer-ai-planning/7975568
Full Stack Developer with AI Model Experience (React.js/Node.js/TypeScript),Bee Techy,"Los Angeles, CA, USA",In-Office or Remote,Mid level,20-25 Hourly,https://www.builtinla.com/job/full-stack-developer-ai-model-experience-react-js-node-js-typescript/8203563
"Senior Software Engineer, AI Product",Mural,United States,Remote,Senior level,172K-215K Annually,https://www.builtinla.com/job/senior-software-engineer-ai-product/7890547
"Senior Software Engineer, Data & AI- Northeast",Vendelux,USA,Remote or Hybrid,Senior level,,https://www.builtinla.com/job/senior-software-engineer-data-ai-northeast/7872844
Senior/Staff Full Stack Engineer - AI Team,BrightHire,USA,Remote,Senior level,,https://www.builtinla.com/job/staff-full-stack-engineer-ai-team/6949838
AI Product Engineer,PostHog,USA,Remote,Mid level,,https://www.builtinla.com/job/ai-product-engineer/6953405
Staff AI/ML Engineer,Cambiar Education,"California, USA",Remote,Senior level,130K-160K Annually,https://www.builtinla.com/job/staff-ai-ml-engineer/7863307
Staff ML/AI Platform Engineer,BetterHelp,US,Remote,Mid level,200K-245K Annually,https://www.builtinla.com/job/staff-ml-ai-platform-engineer/7875896
Senior AI Data Engineer,SentinelOne,United States,Remote,Senior level,147K-235K Annually,https://www.builtinla.com/job/senior-ai-data-engineer/4715267
"Staff Software Engineer, Cribl AI",Cribl,United States,Remote,Entry level,,https://www.builtinla.com/job/engineering/8258879
Early Career Software Engineer Apprenticeship (AI & Data Track) - Bletchley Fellowship,Flatiron School,United States,Remote,Internship,15-15 Hourly,https://www.builtinla.com/job/early-career-software-engineer-apprenticeship-ai-data-track/8292330
Senior Software Engineer - Agentic AI Platform,P-1 AI,United States,Remote,Senior level,200K-250K Annually,https://www.builtinla.com/job/senior-software-engineer-agentic-ai-platform/8292031
AI Sales Engineer,ConnectWise,United States,Remote,Mid level,,https://www.builtinla.com/job/ai-sales-engineer/8291429
"Forward Deployed Engineer, AI Inference (vLLM and Kubernetes)",Red Hat,2 Locations,In-Office or Remote,Senior level,193K-319K Annually,https://www.builtinla.com/job/forward-deployed-engineer-ai-inference-vllm-and-kubernetes/8291315
"Senior Software Engineer, AI Systems",Subject,"Los Angeles, CA, USA",In-Office,Senior level,255K-285K Annually,https://www.builtinla.com/job/senior-software-engineer-ai-systems/6870134
"iOS Developer, AI Apps",BJAK,United States,Remote,Mid level,,https://www.builtinla.com/job/ios-developer-ai-apps/8286159
"Android Developer, AI Apps",BJAK,United States,Remote,Mid level,,https://www.builtinla.com/job/android-developer-ai-apps/8286147
"Backend Engineer, AI",BJAK,United States,Remote,Mid level,,https://www.builtinla.com/job/backend-engineer-ai/8286139
ServiceNow Senior Software Engineer - Gen AI,NewRocket,USA,Remote,Mid level,,https://www.builtinla.com/job/servicenow-senior-software-engineer-gen-ai/8286021
"Staff Backend Engineer, AI",Pulley,USA,Remote,Senior level,200K-240K Annually,https://www.builtinla.com/job/staff-backend-engineer-ai/7863018
AI Operations Automation Engineer,Northbeam,USA,Remote or Hybrid,Mid level,180K-220K Annually,https://www.builtinla.com/job/ai-operations-automation-engineer/8281581
"Software Engineer, AI/ML GenAI",Instrumentl,USA,Remote,Senior level,175K-220K Annually,https://www.builtinla.com/job/software-engineer-ai-ml-genai/8167364
Software Engineer — AI-Enabled Product Autonomy,PostHog,USA,Remote,Junior,,https://www.builtinla.com/job/software-engineer-ai-enabled-product-autonomy/8277537
AI Research Engineer (Fully Remote; US Based),Genomenon,USA,Remote,Mid level,,https://www.builtinla.com/job/ai-research-engineer-fully-remote-us-based/8276650
AI Success Engineer - US Remote,OpenAI,United States,Remote,Senior level,162K-230K Annually,https://www.builtinla.com/job/ai-success-engineer-us-remote/8270037
Sr. Machine Learning Engineer (ML/AI),Lyra Health,3 Locations,In-Office or Remote,Senior level,143K-197K Annually,https://www.builtinla.com/job/sr-machine-learning-engineer-ml-ai/7429057
AI Deployment Engineer- Codex,OpenAI,United States,Remote,Senior level,158K-222K Annually,https://www.builtinla.com/job/ai-deployment-engineer-codex/8271778
AI Product Engineer,Crux (cruxclimate.com,US,Remote,Mid level,140K-200K Annually,https://www.builtinla.com/job/ai-product-engineer/6929029
"Founding Engineer at Venture-Backed, AI-Native Law Firm",Forum Ventures,US,Remote,Expert/Leader,140K-160K Annually,https://www.builtinla.com/job/founding-engineer-venture-backed-ai-native-law-firm/7847025
"Lead Software Engineer, AI Applications",Solv.,United States,Remote,Senior level,190K-230K Annually,https://www.builtinla.com/job/lead-software-engineer-ai-applications/7618776
AI Application Engineer,SumerSports,United States,Remote,Senior level,,https://www.builtinla.com/job/ai-application-engineer/7850039
"Senior Context Engineer, AI Systems",MagicSchool AI,USA,Remote,Senior level,160K-190K Annually,https://www.builtinla.com/job/senior-context-engineer-ai-systems/7615796
Senior Site Reliability Engineer — AI Studio (Inference Platform),Nebius,33 Locations,In-Office or Remote,Senior level,,https://www.builtinla.com/job/senior-site-reliability-engineer-ai-studio-inference-platform/6362093
Sr. AI Sales Engineer - Cybersecurity,7AI,USA,Remote,Senior level,,https://www.builtinla.com/job/sr-sales-engineer-cybersecurity/6319871
Gen AI Data Engineer,Tiger Analytics,United States,Remote,Expert/Leader,,https://www.builtinla.com/job/gen-ai-data-engineer/7357448
AI Software Engineer,HelpFlow,5 Locations,Remote,Mid level,,https://www.builtinla.com/job/ai-software-engineer/7360718
AI Software Engineer - Remote,Azumo (azumo.com),5 Locations,Remote,Mid level,,https://www.builtinla.com/job/ai-software-engineer-generative-ai-remote/7354918
Founding AI/Data Engineer (Remote),Glass Health,USA,Remote,Senior level,120K-210K Annually,https://www.builtinla.com/job/founding-aidata-engineer-remote/3564658
AI/ML Engineer,"Burq, Inc.",United States,Remote,Mid level,,https://www.builtinla.com/job/ai-ml-engineer/7362831
AI Deployment Engineer,OpenAI,United States,Remote,Senior level,158K-222K Annually,https://www.builtinla.com/job/ai-deployment-engineer/8268599
"Senior Staff AI Application Engineer, Enterprise AI",GE Healthcare,USA,Remote,Senior level,139K-209K Annually,https://www.builtinla.com/job/senior-staff-ai-application-engineer-enterprise-ai/8266926
"Software Engineer, Objective-C - AI Training (Freelance, Remote)",Alignerr,USA,Remote,Mid level,15-150 Annually,https://www.builtinla.com/job/software-engineer-objective-c-ai-training-freelance-remote/6532358
"Software Engineer, HCL - AI Training (Freelance, Remote)",Alignerr,USA,Remote,Mid level,15-150 Annually,https://www.builtinla.com/job/software-engineer-hcl-ai-training-freelance-remote/6532365
"Software Engineer, MudOS LPC - AI Training (Freelance, Remote)",Alignerr,USA,Remote,Mid level,15-150 Annually,https://www.builtinla.com/job/software-engineer-mudos-lpc-ai-training-freelance-remote/6532355
"Software Engineer, YAML - AI Training (Freelance, Remote)",Alignerr,USA,Remote,Mid level,15-150 Annually,https://www.builtinla.com/job/software-engineer-yaml-ai-training-freelance-remote/6532362
"Software Engineer, JSON - AI Training (Freelance, Remote)",Alignerr,USA,Remote,Junior,15-150 Annually,https://www.builtinla.com/job/software-engineer-json-ai-training-freelance-remote/6532360
"Software Engineer, Terraform - AI Training (Freelance, Remote)",Alignerr,USA,Remote,Junior,15-150 Annually,https://www.builtinla.com/job/software-engineer-terraform-ai-training-freelance-remote/6532375
"Software Engineer, CMake - AI Training (Freelance, Remote)",Alignerr,USA,Remote,Mid level,15-150 Annually,https://www.builtinla.com/job/software-engineer-cmake-ai-training-freelance-remote/6532353
"Software Engineer, Node.js - AI Training (Freelance, Remote)",Alignerr,USA,Remote,Junior,15-150 Annually,https://www.builtinla.com/job/software-engineer-node-js-ai-training-freelance-remote/6532361
"Software Engineer, PowerShell - AI Training (Freelance, Remote)",Alignerr,USA,Remote,Mid level,15-150 Annually,https://www.builtinla.com/job/software-engineer-powershell-ai-training-freelance-remote/6532371
"Software Engineer - AI Training (Freelance, Remote)",Alignerr,USA,Remote,Entry level,15-150 Annually,https://www.builtinla.com/job/software-engineer-ai-training-freelance-remote/6194981
Sr. AI Platform Engineer,LendingTree,USA,Remote,Senior level,120K-165K Annually,https://www.builtinla.com/job/sr-ai-platform-engineer/8255293
AI Principal Engineer,Improvado,8 Locations,Remote,Senior level,,https://www.builtinla.com/job/ai-principal-engineer/8255200
Senior Full Stack Engineer - AI/ML Productization,PlanHub,2 Locations,Remote,Senior level,,https://www.builtinla.com/job/senior-full-stack-engineer-ai-ml-productization/8252823
